Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4310533872,2017-06-14T00:00:00,1628,,,CA,201802,,JEEP,PA,WT,1060 GLENDON AVE,00401,51,80.56E4+,RED ZONE,93,6427102.681277,1845046.913992
4324708780,2018-01-24T00:00:00,1113,,,CA,201702,,NISS,PA,GY,725 12TH ST E,00684,56,5204A-,DISPLAY OF TABS,25,6485153.9634,1834599.709097
4341426445,2018-10-15T00:00:00,2303.0,,,MI,201705.0,,SUBA,PA,WT,1641 N IVAR AVE,402A,54.0,80.69B,NO PARKING,73.0,6462322.362182,1859127.2022240001
4319662513,2017-10-26T00:00:00,1717,V117,,CA,201705,,BMW,PA,BK,1300 MAIN ST,00908,51,88.13B+,METER EXP.,63,6418478.1769,1818975.29429
4306058455,2017-04-07T00:00:00,912,,,CA,7,,AUDI,PA,WT,11665 MAYFIELD AVE,00155,51,80.69BS,NO PARK/STREET CLEAN,73,6421496.085787,1841744.936799
4334677992,2018-07-18T00:00:00,2021.0,,,CA,201902.0,,AUDI,PA,BK,17231 PALISADES CIR,202,51.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
4324301295,2018-01-17T00:00:00,2240,,,CA,,,LEXS,PA,WT,2525 8TH ST W,401B,54,80.56E4+,RED ZONE,93,6476149.586678,1843204.00676
4277817213,2016-03-15T00:00:00,1318,,,CA,201605,,FORD,PA,SL,7000 HAWTHORN AVE,00486,54,80.69BS,NO PARK/STREET CLEAN,73,6458312.4,1859071.2
4353169461,2019-04-24T00:00:00,1851.0,25,,CA,,,HOND,PA,WT,1400 REXFORD DR,00203,51.0,80.58L,PREFERENTIAL PARKING,68.0,6442241.775951,1842722.936603
4348428814,2019-02-20T00:00:00,1718.0,,,CA,201807.0,,MAZD,PA,BL,3900 BK W MELROSE AVE,489R1,54.0,5204A-,DISPLAY OF TABS,25.0,99999.0,99999.0
4316273905,2017-09-15T00:00:00,1806,SA121,,CA,201710,,HOND,PA,WT,1700 SUNSET BL,00600,56,88.13B+,METER EXP.,63,6483413.982526,1850586.068654
4299272563,2016-12-12T00:00:00,1633,,,CA,201707,,HOND,PA,BK,101 MARKET ST,00306,51,22502E,18 IN. CURB/1 WAY,63,6418353.889275,1818459.833175
4286848064,2016-07-03T00:00:00,914,,,CA,201609,,SUZI,PA,OR,601 SOUTH CLOVERDALE AVENUE,00471,54,80.69B,NO PARKING,73,6456826.4,1846181.4
4253281351,2015-02-21T00:00:00,735,D26,,CA,,,BMW,PA,WT,9300 ALCOTT ST,00313,51,80.58L,PREFERENTIAL PARKING,68,6442572.2,1842365.5
4327586432,2018-03-08T00:00:00,1438,13,,CA,201809,,TOYT,PA,SL,138 EDINBURGH AVE S,00474,54,80.58L,PREFERENTIAL PARKING,68,6451529.685316,1849744.16546
1127432003,2019-04-18T00:00:00,1115.0,,,CA,201810.0,,ACUR,PA,WH,301 WORLD WAY,1A206,2.0,4000A1,NO EVIDENCE OF REG,50.0,6437963.624559999,1802392.8629130002
4275534362,2016-01-26T00:00:00,958,,,CA,201504,,HOND,PA,GY,5616 CARTWRIGHT AVENUE,00395,53,5204A-,DISPLAY OF TABS,25,6451631.7,1885340.6
4293021611,2016-10-18T00:00:00,1020,,,OR,201305,,MAZD,PA,BK,1410 MCCADDEN PL N,00484,54,80.69BS,NO PARK/STREET CLEAN,73,6459335.165994,1857646.112616
4304706136,2017-03-09T00:00:00,1035,WS565,,CA,201703,,AUDI,PA,BK,10901 ASHTON AV,00182,51,88.13B+,METER EXP.,63,6427412.640171,1843717.813772
4339913561,2018-10-02T00:00:00,1212.0,,,CA,201902.0,,FORD,PA,WT,1244 ORANGE DR N,00483,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6458236.578252,1856533.676371
4326857430,2018-02-20T00:00:00,1114,,,CA,201804,,GMC,PA,BG,2712 COLBY AVE,00104,51,80.69BS,NO PARK/STREET CLEAN,73,6429230.51198464,1832660.58412403
4266143523,2015-09-15T00:00:00,1219,,1050,CA,201510,,HOND,PA,BK,339 GLENDALE BLVD,00600,56,80.69C,PARKED OVER TIME LIM,58,99999,99999
4349577536,2019-02-20T00:00:00,1113.0,,,MX,,,FORD,PA,BL,501 PICO BLVD E,00677,56.0,80.61,STANDNG IN ALLEY,68.0,6481194.055335,1836860.03788
4315254440,2017-08-23T00:00:00,1324,,1059,CA,201708,,MERZ,PA,GO,1864 NORTH CAHUENGA BOULEVARD,00481,54,80.69C,PARKED OVER TIME LIMIT,58,6461722.69252319,1860697.19771172
4327668870,2018-03-24T00:00:00,1023,,0800,CA,,,JEEP,PA,GY,300 WESTMORELAND AVE S,00430,54,80.69C,PARKED OVER TIME LIMIT,58,6474464.39875,1850285.410741
4252564411,2015-01-27T00:00:00,1110,,,CA,201510,,CHEV,PA,GY,1846 HI POINT ST,00144,51,80.69BS,NO PARK/STREET CLEAN,73,6449092.5,1838122.7
4326029816,2018-02-23T00:00:00,1620,,,CA,201804,,LINC,PA,BK,1611 LA CIENEGA BLVD,00104,51,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163,6447726.180846,1840332.864243
4269418370,2015-10-15T00:00:00,1019,,,CA,201602,,FORD,PA,GN,3800 WEST 21ST STREET,00141,51,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4254191664,2015-03-04T00:00:00,1011,,0805,CA,201504,,LINC,PA,BK,1250 MIDVALE AVE,00153,51,80.69C,PARKED OVER TIME LIM,58,6513741.4,1852354.4
4249773765,2014-12-31T00:00:00,1226,,,CA,201510,,LEXS,PA,WT,8405 PERSHING DR,00162,51,80.69BS,NO PARK/STREET CLEAN,73,6427292.9,1807140
4348475821,2019-02-17T00:00:00,938.0,,,CA,201904.0,,TOYT,PU,GY,919 32ND ST E,00500,55.0,80.61,STANDNG IN ALLEY,68.0,6475823.293645,1831756.060099
4280531043,2016-04-06T00:00:00,902,,,FL,201606,,BMW,PA,GY,1300 HUDSON AVE,00142,51,80.69BS,NO PARK/STREET CLEAN,73,6459481.7,1841150.3
4318644960,2017-10-14T00:00:00,1245,,,CA,10,,GRUM,TK,BN,1111 GRAND AVE S,00600,56,80.56E1,WHITE ZONE,58,6482261.798365,1837556.112113
4341158474,2018-10-10T00:00:00,1708.0,,,CA,201812.0,,CHEV,PA,GY,929 WESTWOOD BLVD,00113,51.0,80.56E4+,RED ZONE,93.0,6426803.627418,1845741.208532
4322017755,2017-12-06T00:00:00,1106,,,CA,201811,,GMC,PU,UN,3440 MOTOR AVE,00141,51,80.69BS,NO PARK/STREET CLEAN,73,6437704.944598,1832522.173676
4333851384,2018-06-13T00:00:00,1139.0,,,CA,201808.0,,LEXS,PA,BK,6729 VESPER AVE,00396,53.0,80.69B,NO PARKING,73.0,6425313.0940580005,1892901.0464259998
4298435562,2016-12-13T00:00:00,752,,,OR,7,,FORD,PA,BK,645 COMMONWEALTH AVE N,00494,54,80.69B,NO PARKING,73,6475176.666254,1852560.956545
4321073551,2017-11-28T00:00:00,529,,,CA,201812,,OTHR,TR,BK,1400 G ST W,00500,55,22502E,18 IN. CURB/1 WAY,63,6476320.93076,1741746.086554
4265619621,2015-08-25T00:00:00,1654,SA147,,CA,201607,,FORD,PA,RD,1500 SUNSET BL,00641,56,88.13B+,METER EXP.,63,6484351.1,1850094.3
4309997016,2017-05-25T00:00:00,1209,,0935,CA,201803,,KIA,PA,BK,13550 HESBY ST,00366,53,80.69C,PARKED OVER TIME LIMIT,58,6432196.25351,1881690.013332
4300815212,2017-01-12T00:00:00,1006,,,CA,10,,HOND,PA,OT,10848 MISSOURI AVE,00157,51,80.69BS,NO PARK/STREET CLEAN,73,6429859.563436,1840271.195861
1114429094,2019-04-18T00:00:00,1447.0,,,CA,201709.0,,TOYO,PA,GO,TRACTION/AVERY,00159,1.0,4000A1,NO EVIDENCE OF REG,50.0,99999.0,99999.0
4315147200,2017-08-29T00:00:00,1204,SO370,,CA,201802,,INFI,PA,BL,14800 VENTURA BL,00351,53,88.13B+,METER EXP.,63,6423934.118056,1878009.756245
4256440101,2015-04-16T00:00:00,1031,,,CA,,,HOND,PA,BK,932 SOUTH MARIPOSA AVENUE,00463,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4329159553,2018-04-11T00:00:00,1429,,,CA,201902,,TOYT,PA,SL,361 STATE ST S,00610,56,80.69BS,NO PARK/STREET CLEAN,73,6495488.240918,1838370.06098
4300675304,2017-01-07T00:00:00,530,,,CA,201702,,FORD,PA,SL,5242 ROSELAND STREET,00506,51,80.56E4+,RED ZONE,93,6453012.32344993,1832963.45099717
4340546394,2018-09-29T00:00:00,1040.0,,822.0,CA,201901.0,,TOYT,PA,WT,1571 EDGEMONT ST,00429,54.0,80.69C,PARKED OVER TIME LIMIT,58.0,99999.0,99999.0
4265988451,2015-08-19T00:00:00,1644,SC400,,CA,201606,,FORD,PA,RD,11200 VENTURA BL,00300,53,88.13B+,METER EXP.,63,6448443.2,1874226.5
4265407532,2015-08-31T00:00:00,1304,,1035,CA,5,,HYUN,PA,WT,3230 AVENUE 32 W,00674,56,80.69C,PARKED OVER TIME LIM,58,99999,99999
4317264571,2017-09-19T00:00:00,1053,CC293B,,CA,,,JAGU,PA,BK,101 HOPE ST N,00641,56,88.13B+,METER EXP.,63,6485613.977877,1842580.430093
4335507665,2018-07-16T00:00:00,1254.0,,,CA,,,FRHT,TK,BN,1 NAVY STREET,908R,51.0,80.69A+,STOP/STAND PROHIBIT,93.0,6415674.041843,1821174.697966
4349376194,2019-02-19T00:00:00,2226.0,,,CA,202001.0,,TOYT,PA,GY,8900 INDEPENDENCE AVE,00309,53.0,80.69AP+,NO STOP/STANDING,93.0,6383119.100881,1907471.5569810001
4317184970,2017-09-23T00:00:00,1313,,,CA,201805,,KIA,PA,BN,3308 MENTONE AVE,00315,51,80.56E2,YELLOW ZONE,58,6436929.092364,1833015.255442
4306462392,2017-03-23T00:00:00,1016,,,CA,201710,,TOYT,PA,BK,740 ARDMORE AVE S,00453,54,80.69BS,NO PARK/STREET CLEAN,73,6470199.092943,1843950.606875
4310016454,2017-06-02T00:00:00,1920,,,CA,201701,,TOYT,PA,SL,5400 ALHAMA DR,00315,53,5200,DISPLAY OF PLATES,25,6382354.140975,1883655.889434
4264665716,2015-08-14T00:00:00,2119,WV74,,CA,201604,,CHRY,PA,WT,10901 LINDBROOK DR,00107,51,88.13B+,METER EXP.,63,6426982.4,1844374
4312542942,2017-07-18T00:00:00,1519,,,CA,201802,,NISS,PA,SL,202 ALPINE STREET,00673,56,80.69AP+,NO STOP/STANDING,93,6489876.60861957,1844992.07521461
4298569494,2016-12-01T00:00:00,1029,SV884,,NV,201703,,HYUN,PA,WT,6201 LA MIRADA AV,00481,54,88.13B+,METER EXP.,63,6463433.924681,1856565.711854
1120779586,2018-07-31T00:00:00,745.0,,,CA,201705.0,,PONT,PA,BR,DENVER/87TH,MQ36,1.0,002,4000A,50.0,99999.0,99999.0
4299805101,2016-12-24T00:00:00,1154,,,CA,201609,,CHRY,PA,SL,1501 MIRAMAR STREET,00600,56,80.56E4+,RED ZONE,93,6482077.150672,1844381.051269
4312269275,2017-07-28T00:00:00,1927,L97,,CA,201803,,HOND,PA,BK,100 LARCHMONT BL N,00400,54,88.13B+,METER EXP.,63,6463689.998021,1849114.334051
4282594046,2016-05-02T00:00:00,931,,,CA,,,MERZ,TK,SL,3037 S CLYDE AVE,00531,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
1122693574,2017-11-30T00:00:00,2130,,,CA,201801,,KIA,PA,WH,5932 CENTURY BLVD,3F12,2,80714,PRIVATE PROPERTY,68,99999,99999
4263597026,2015-07-22T00:00:00,1116,LT216,,CA,5,,FORD,PA,GO,311 3RD ST E,00661,56,88.13B+,METER EXP.,63,6486505.2,1841047.2
4266505843,2015-09-11T00:00:00,1925,40,,CA,201602,,NISS,TK,WT,951 HUDSON AVE N,00403,54,80.58L,PREFERENTIAL PARKING,68,6460333.2,1843650.3
4307875305,2017-05-04T00:00:00,1227,,,CA,201702,,MAZD,PA,BK,100 111TH PL W,00555,55,80.69BS,NO PARK/STREET CLEAN,73,6478589.683649,1798451.031061
1117026153,2019-03-12T00:00:00,1932.0,,,AZ,201905.0,,HYUN,PA,BL,2700 N VERMONT CYN,,4.0,8056E4,RED ZONE,93.0,6472824.865548001,1865387.8513220001
4269660500,2015-10-15T00:00:00,1803,TZ633,,CA,201610,,HOND,PA,BK,5200 AVE HACIENDA,00315,53,88.13B+,METER EXP.,63,6400251.5,1883124.4
4295714555,2016-10-12T00:00:00,841,,,CA,201706,,TOYT,PA,GY,7641 RADFORD AVENUE,00351,53,80.69BS,NO PARK/STREET CLEAN,73,6443103.107221,1898746.929088
4316122506,2017-09-07T00:00:00,1249,30,,CA,201710,,FORD,PA,WT,721 NORTH ALFRED STREET,00472,54,80.58L,PREFERENTIAL PARKING,68,6448035.436969,1853148.021175
4270694514,2015-11-16T00:00:00,1133,,,CA,201504,,MERZ,PA,BK,200 COLLEGE ST,645B,56,5204A-,DISPLAY OF TABS,25,6490270.9,1845578
4317519673,2017-10-06T00:00:00,1024,OS776,,CA,201709,,HOND,PA,BK,2201 CORINTH AV,00107,51,88.13B+,METER EXP.,63,6427692.585525,1836366.789121
4292971200,2016-09-16T00:00:00,827,,,CA,201707,,TOYT,PA,SL,20710 LEMARSH ST,00338,53,80.69BS,NO PARK/STREET CLEAN,73,6385071.9,1915851.4
4327714543,2018-02-24T00:00:00,1425,,,CA,201711,,BMW,PA,BK,11806 MOORPARK ST,00354,53,5204A-,DISPLAY OF TABS,25,6443620.625605,1877332.612606
4348986736,2019-02-16T00:00:00,2100.0,,,TX,201902.0,,GMC,TK,RD,401 NEW HAMPSHIRE AVE N,401B,54.0,80.56E1,WHITE ZONE,58.0,6472870.2558,1850782.040091
4347738636,2019-01-24T00:00:00,1740.0,LT60,,CA,201904.0,,KAWK,MC,BK,375 2ND ST E,00600,56.0,88.13B+,METER EXP.,63.0,6486699.540651,1841733.27885
1105495672,2017-07-22T00:00:00,900,,,CA,201806,,FORD,PA,BL,227 S BONNIE BRAE,2SL56,1,80732,EXCEED 72 HOURS,68,6480198.403363,1845672.371584
4258461863,2015-05-14T00:00:00,1120,HO6621,,CA,201506,,CHEV,PA,BL,7065 HOLLYWOOD BLVD,00477,54,88.13B+,METER EXP.,63,6457557.1,1859527.7
4308542980,2017-05-18T00:00:00,53,,,CA,,,HOND,PA,GN,1860 12TH ST W,00602,56,80.56E4+,RED ZONE,93,6476984.626855,1839896.280568
4313877190,2017-08-11T00:00:00,925,,,CA,201806,,TOYT,PA,SL,4029 PERLITA AVE,00645,56,80.69BS,NO PARK/STREET CLEAN,73,6481345.681108,1868408.146211
4286953344,2016-07-06T00:00:00,1912,SC539,,CA,201606,,LEXS,PA,BK,11401 VENTURA BL,00300,53,88.13B+,METER EXP.,63,6446996.2,1873508.8
4305920850,2017-03-28T00:00:00,812,,,OH,201708,,PONT,PA,GY,13719 MILBANK STREET,00367,53,80.69BS,NO PARK/STREET CLEAN,73,6431033.983101,1878349.481514
4261787025,2015-06-18T00:00:00,826,,,CA,201501,,TOYT,PA,GN,1522 MARIPOSA AVE N,00461,54,5204A-,DISPLAY OF TABS,25,6471018.6,1858374.4
4276959982,2016-02-16T00:00:00,1121,SA236,,OR,201712,,LEXS,PA,BK,1201 LAVETA TER,00642,55,88.13B+,METER EXP.,63,99999,99999
4319553932,2017-10-24T00:00:00,1324,AE52,,CA,201710,,HOND,PA,WT,204 GAREY ST S,00600,56,88.13B+,METER EXP.,63,6490432.60356767,1839627.2461818
4274929411,2016-01-04T00:00:00,1940,SO572,,CA,7,,JEEP,PA,SL,14201 VENTURA BL,00310,53,88.13B+,METER EXP.,63,6427892.8,1877202.4
4296768000,2016-11-16T00:00:00,319,,,CA,201708,,KIA,PA,BK,12901 HOOVER ST S,00500,55,80.56E4+,RED ZONE,93,6474574.773937,1791715.927994
4351198913,2019-03-26T00:00:00,1156.0,,940.0,OH,,,GMC,PA,GO,701 CROCKER ST S,00656,56.0,80.69C,PARKED OVER TIME LIMIT,58.0,6486787.963515,1836641.6103080001
1111878946,2015-01-28T00:00:00,945,,,CA,201511,,TOYO,PA,TA,700 WORLD WAY,1B14,2,8939,WHITE CURB,58,6439974.2,1801963.4
4345545186,2019-01-22T00:00:00,1353.0,SS230,,CA,201901.0,,MASE,PA,GY,1401 WESTAGTE AV S,00302,51.0,88.13B+,METER EXP.,63.0,6422022.828125,1838875.310719
4341771044,2018-10-17T00:00:00,1215.0,,,TX,201807.0,,JEEP,PA,WT,6690 TROLLEYWAY,00161,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4261925441,2015-07-06T00:00:00,1252,,,CA,201508,,HOND,PA,BL,2237 CLYDE AVE,00145,51,80.69BS,NO PARK/STREET CLEAN,73,6450955.9,1836124
4347152051,2019-01-18T00:00:00,1000.0,,,CA,201912.0,,TOYT,PA,BK,900 YALE ST,00675,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6488994.24008,1846080.3666369999
4267579805,2015-10-01T00:00:00,2310,,,MI,4,,CHEV,PA,GY,8035 LANGDON AVENUE,00315,53,80.56E4+,RED ZONE,93,6420131.1,1901534.8
4304128990,2017-03-04T00:00:00,907,13,,NV,4,,MERZ,PA,BL,117 FLORES ST N,00456,54,80.58L,PREFERENTIAL PARKING,68,6449297.08347,1849617.571406
4342600706,2018-11-07T00:00:00,1412.0,,1255.0,CA,201809.0,,TOYT,PA,WT,4500 1ST ST W,00445,54.0,80.69C,PARKED OVER TIME LIMIT,58.0,6468049.943744,1849108.255079
4261126251,2015-06-15T00:00:00,1339,,,CA,201606,,BUIC,PA,RD,14500 DELANO ST,00365,53,80.56E2,YELLOW ZONE,58,6425958.6,1889154.1
1109594301,2015-08-03T00:00:00,136,,,CA,201503,,NISS,PA,GY,708 W 83RD ST,00500,55,80713,PARKING/FRONT YARD 1,68,99999,99999
4298481670,2016-12-02T00:00:00,1636,NH951,,CA,201704,,BMW,PA,BK,4300 TUJUNGA AV,00315,53,88.13B+,METER EXP.,63,6447001.289476,1876389.94818
1107696155,2015-07-09T00:00:00,641,,,CA,201212,,LEXU,PA,BL,R/O 742 E 79TH ST,00555,55,8061,STNDNG IN ALLEY,68,99999,99999
4253513040,2015-03-09T00:00:00,1500,SV668A,,CA,201512,,MERZ,PA,GY,1301 LA BREA AV N,00487,54,88.13B+,METER EXP.,63,6453152.5,1815050.9
4311568166,2017-06-19T00:00:00,125,,,CA,,,HOND,PA,RD,7512 VINELAND AVE,00309,53,5200,DISPLAY OF PLATES,25,6449699.653,1897864.023359
1113895963,2015-11-03T00:00:00,1008,,,CA,201603,,MBNZ,PA,GY,5990 SATURN ST,00146,51,8069BS,NO PARK/STREET CLEAN,73,6449248.8,1840956.8
4276962244,2016-02-19T00:00:00,1141,WP8202,,CA,,,JEEP,PA,GY,2 WASHINGTON BLVD E,00136,51,88.13B+,METER EXP.,63,6420134.1,1815085.6
4257490521,2015-05-01T00:00:00,812,,,CA,201508,,HYUN,PA,BL,10855 WHIPPLE ST,00357,53,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4276245713,2016-02-10T00:00:00,1215,,,CA,201606,,CHEV,PU,BL,12706 VANOWEN STREET,00387,53,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4319976172,2017-10-20T00:00:00,1439,,,CA,200506,,DODG,MH,WT,9025 FULLBRIGHT AVE,00300,53,5204A-,DISPLAY OF TABS,25,6387102.45163,1908080.299894
4266403455,2015-09-03T00:00:00,1727,VN316,,CA,201511,,HOND,PA,BN,14500 FRIAR ST,00315,53,88.13B+,METER EXP.,63,6425962.9,1890254.2
4310168870,2017-06-01T00:00:00,1243,,,PA,201603,,TOYT,PA,GO,658 PARK VIEW ST S,00451,54,80.69BS,NO PARK/STREET CLEAN,73,6476952.36158879,1844116.29902199
4283053003,2016-05-23T00:00:00,53,,,CA,201702,,TOYT,PA,BK,15315 PARTHENIA STREET,00317,53,80.69A+,STOP/STAND PROHIBIT,93,6420883.8,1905776.5
1112280606,2016-10-21T00:00:00,1212,,,CA,201707,,JEEP,PA,GR,200 WORLD WAY L/L,2C104,2,8939,WHITE CURB,58,6439997.879048,1802686.409051
4300560891,2017-01-17T00:00:00,1230,,,CA,201711,,MERZ,PA,WT,2300 OCEAN VIEW AVE,00454,54,80.69BS,NO PARK/STREET CLEAN,73,6478244.405956,1845360.43293
4273033214,2015-12-29T00:00:00,1138,,,CA,201606,,CHEV,PA,WT,1700 BK N MCCADDEN PL,489R1,54,22502A,18 IN. CURB/2 WAY,63,99999,99999
4269226286,2015-10-14T00:00:00,900,,,CA,201603,,CHRY,PA,BL,4402 9TH AVE,00541,55,80.69BS,NO PARK/STREET CLEAN,73,6462588.2,1823860.5
4327902342,2018-03-07T00:00:00,445,,,CA,201806,,KIA,PA,RD,347 CORNWELL ST,00600,56,80.69AP+,NO STOP/STANDING,93,6498330.732729,1840152.188013
4329017346,2018-04-01T00:00:00,1018,,,CA,201806,,HYUN,PA,BL,600 PALISADES DR,00207,51,80.69AP+,NO STOP/STANDING,93,6394249.75628,1839869.475055
4351926250,2019-04-01T00:00:00,1324.0,,,CA,201905.0,,INFI,PA,BK,11165 MISSOURI AVE,00155,51.0,5200,DISPLAY OF PLATES,25.0,6427546.086839,1838625.122986
4327183114,2018-03-09T00:00:00,1116,,,CA,201901,,HOND,PA,GY,225 1/2 EAST 57TH STREET,00500,55,80.69BS,NO PARK/STREET CLEAN,73,6479356.44136042,1819103.37104425
4274322754,2016-01-08T00:00:00,1243,CB7712,,CA,201609,,TOYT,PA,SL,1000 LOS ANGELES ST S,00681,56,88.13B+,METER EXP.,63,6484156.4,1836881.5
4271523701,2015-11-23T00:00:00,1152,,,CA,6,,CHRY,PA,SL,253 WINSTON ST,651B,56,80.56E4+,RED ZONE,93,99999,99999
4257233190,2015-04-30T00:00:00,1359,,,CA,201510,,TOYT,PA,BL,600 CORONADO ST S,00493,54,80.69BS,NO PARK/STREET CLEAN,73,6476731.9,1845071.3
4279958583,2016-03-20T00:00:00,149,,,CA,201605,,DODG,PA,BK,6626 FRANKLIN AVE W,00401,54,80.56E1,WHITE ZONE,58,6460454.3,1860831.4
4295742721,2016-10-25T00:00:00,651,,,CA,201702,,FORD,TK,RD,1202 S NAOMI AVE,00686,56,80.56E4+,RED ZONE,93,6487884.56245421,1832901.21320406
4281667692,2016-07-07T00:00:00,1008,,,CA,201702,,TOYT,VN,WT,7440 TYRONE AVE,396A,53,80.56E4+,RED ZONE,93,6427311.6,1897606
4283110532,2016-05-06T00:00:00,1047,,,CA,201702,,TOYT,PA,WT,5054 BAKMAN AVE,00356,53,80.69BS,NO PARK/STREET CLEAN,73,6447499.9,1881553.1
4346717270,2019-01-21T00:00:00,50.0,238,,CA,201911.0,,CHEV,PA,BK,2500 COTNER AVE,502B,51.0,80.58L,PREFERENTIAL PARKING,68.0,6430049.000437,1835018.73288
4262716242,2015-07-07T00:00:00,1317,,,CA,201508,,HOND,PA,SL,232 GRAND BLVD,00131,51,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4279828722,2016-03-23T00:00:00,1211,,,CA,,,TOYT,PA,BL,1023 MYRA AVE,00445,54,5204A-,DISPLAY OF TABS,25,6475661.8,1855345.9
4319867624,2017-12-03T00:00:00,856,,,CA,201802,,KIA,PA,SL,2301 SHERIDAN ST,00600,56,80.56E4+,RED ZONE,93,6498737.411723,1840921.570013
4347912531,2019-01-25T00:00:00,1618.0,,,CA,201908.0,,INFI,PA,BL,1666 207TH ST,00500,55.0,80.56E4+,RED ZONE,93.0,99999.0,99999.0
4351117536,2019-03-29T00:00:00,1018.0,,,CA,201904.0,,HOND,PA,WT,18530 PRAIRIE ST,00336,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6399442.748365,1909835.796443
4260196732,2015-06-01T00:00:00,1056,5,,CA,201510,,DODG,PA,GY,1233 CASTELLO AVE,00176,51,80.58L,PREFERENTIAL PARKING,68,99999,99999
4285940890,2016-06-27T00:00:00,1430,,,CA,201604,,BMW,PA,SL,18505 VINCENNES ST,00383,53,5204A-,DISPLAY OF TABS,25,6399606.1,1910495.5
4296434682,2016-10-24T00:00:00,1049,,,CA,201705,,FORD,PA,WT,319 HAMPTON DR,00161,51,80.56E4+,RED ZONE,93,6417118.818775,1821424.305073
4333118215,2018-05-23T00:00:00,840.0,,,CA,201811.0,,ACUR,PA,GY,1213 LUCERNE AVE,00153,51.0,80.69B,NO PARKING,73.0,99999.0,99999.0
4311201274,2017-06-23T00:00:00,808,,,CA,201804,,VOLK,PA,BK,617 VETERAN AVE,00158,51,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4325801900,2018-02-19T00:00:00,48,,,CA,201707,,TOYT,PA,BK,8860 NOBLE AVENUE,00315,53,5204A-,DISPLAY OF TABS,25,6422298.686993,1906815.642234
4343109702,2018-11-20T00:00:00,1928.0,,,CA,201904.0,,NISS,PA,BK,15100 BASSETT ST,350R1,53.0,80.69B,NO PARKING,73.0,6422015.567058,1893933.9083119999
4254271792,2015-03-17T00:00:00,818,,,CA,201505,,TOYT,PA,BL,14221 MOORPARK ST,00367,53,80.69BS,NO PARK/STREET CLEAN,73,6427740.2,1877555.7
4278857030,2016-03-15T00:00:00,1220,,,CA,201607,,CHEV,PA,WT,7001 ARLINGTON AVE,00500,55,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4265771580,2015-09-16T00:00:00,1308,BW131,,CA,201602,,RROV,PA,RD,11700 BARRINGTON CT S,00111,51,88.13B+,METER EXP.,63,99999,99999
4278664025,2016-02-29T00:00:00,1626,,,CA,201604,,NISS,PA,BK,6600 SELMA AVENUE,00481,54,80.56E1,WHITE ZONE,58,6460751.1,1858853
4332110112,2018-05-10T00:00:00,1007.0,,,CA,201901.0,,CHRY,PA,RD,1100 AMHERST AVE,00118,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6419277.730898,1839050.8399810002
4260632305,2015-06-02T00:00:00,1111,,,CA,201603,,CADI,PA,WT,8600 TRUXTON AVE,57B,57,80.56E4+,RED ZONE,93,99999,99999
4321873850,2018-01-22T00:00:00,1808,CT309,,CA,201806,,AUDI,PA,SL,939 HILL ST N,00600,56,88.13B+,METER EXP.,63,6483613.293344,1837937.461291
4347394413,2019-01-22T00:00:00,1201.0,CB1201A,,CA,,,HYUN,PA,SL,1020 OLIVE ST S,00650,56.0,88.13B+,METER EXP.,63.0,6482954.939122,1837768.565745
4266250063,2015-08-29T00:00:00,101,,,CA,201510,,TOYT,PA,SL,6615 PACIFIC AVE,107,51,80.69B,NO PARKING,73,6424732.3,1808177.6
4327148475,2018-03-06T00:00:00,2049,,,CA,201810,,CHEV,PA,WT,9359 GREENBUSH AVENUE,00301,53,80.69.2,COMM VEH OVER TIME LIMIT,78,6428568.378827,1910089.805875
4297617925,2016-12-02T00:00:00,1355,,,CA,201611,,TOYT,PA,WT,101 36TH PL E,00500,55,80.69BS,NO PARK/STREET CLEAN,73,6478547.155951,1828332.463588
4318145005,2017-09-27T00:00:00,829,,,CA,201808,,CHEV,PA,GY,11505 HERRICK AVE,00342,53,80.69BS,NO PARK/STREET CLEAN,73,6433800.198488,1924233.93633
4342452656,2018-10-19T00:00:00,1008.0,,,CA,201902.0,,JEEP,PA,SL,5150 BAKMAN AVE,350R2,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6447502.0247410005,1882263.231223
1112011961,2015-09-24T00:00:00,43,,,CA,201412,,MERZ,PA,BL,401 WORLD WAY SEC 4C,3F52,2,5204A,EXPIRED TAGS,25,6437904.4,1801967.7
